Tiempo_s,Senal_Original,Senal_Procesada
0.079375,-1.50753912087912,0.761687507491296
0.0795,-1.48175157509158,0.845371715836386
0.079625,-1.36973692307692,0.984054624661541
0.07975,-1.1070263003663,1.22216601109196
0.079875,-0.731495164835165,1.50138685841431
0.08,-0.198821172161173,1.84727989056482
0.080125,0.174292380952381,1.95317902735198
0.08025,0.532900439560439,1.99029284352311
0.080375,0.78432901098901,1.88467830185662
0.0805,0.860885787545787,1.60134898256368
0.080625,0.934219120879121,1.33134524271615
0.08075,1.07121545787546,1.13571741308132
0.080875,1.189676996337,0.928449260412362
0.081,1.24044622710623,0.669718769352299
0.081125,1.32828505494505,0.467213021213184
0.08125,1.39597736263736,0.261627018035116
0.081375,1.42257076923077,0.0376644810065037
0.0815,1.46769897435897,-0.143820816404047
0.081625,1.4693106959707,-0.343661347034506
0.08175,1.44432901098901,-0.539556820096375
0.081875,1.29927406593407,-0.812815147119555
0.082,1.00191142857143,-1.17262320496266
0.082125,0.697296043956044,-1.46443071785842
0.08225,0.342717289377289,-1.73270077479067
0.082375,0.10337663003663,-1.8260926654515
0.0825,-0.213326666666667,-1.94731384618487
0.082625,-0.39625706959707,-1.89638536562709
0.08275,-0.678308351648352,-1.9143259354444
0.082875,-0.907172820512821,-1.84844187570456
0.083,-1.05383948717949,-1.68720477666636
0.083125,-1.24724608058608,-1.56564790162535
0.08325,-1.33669663003663,-1.34073738465218
0.083375,-1.44307025641026,-1.14317951303412
0.0835,-1.49706293040293,-0.907467242159303
0.083625,-1.5018980952381,-0.646638371644709
0.08375,-1.50673326007326,-0.413495054672911
0.083875,-1.49383948717949,-0.190411531903022
0.084,-1.48578087912088,0.000549265773364116
0.084125,-1.43420578754579,0.205798054146894
0.08425,-1.40438893772894,0.360091724499547
0.084375,-1.36893106227106,0.494686571043422
0.0845,-1.27383948717949,0.659234429204582
0.084625,-1.10380285714286,0.858505753053617
0.08475,-1.04175157509158,0.916591388689506
0.084875,-0.814498827838828,1.10436210551353
0.085,-0.533253406593407,1.29287923760092
0.085125,-0.10614717948718,1.56013250826231
0.08525,0.352387619047619,1.78165799554167
0.085375,0.618321684981685,1.75772372563111
0.0855,0.636050622710622,1.48216078789934
0.085625,0.78432901098901,1.3468326081045
0.08575,0.951948058608058,1.22622400590767
0.085875,1.09780886446886,1.08120473017373
0.086,1.39920080586081,1.07756478672766
0.086125,1.47011655677656,0.839336157351194
0.08625,1.41128871794872,0.504152501200582
0.086375,1.20901765567766,0.0829802347752349
0.0865,0.860079926739926,-0.403742502955834
0.086625,0.444255750915751,-0.862699737307999
0.08675,-0.019114212454213,-1.27241151823628
0.086875,-0.389810183150183,-1.50670885142754
0.087,-0.651714945054945,-1.5777627634307
0.087125,-0.822557435897436,-1.52891174877531
0.08725,-1.04013985347985,-1.50602671506774
0.087375,-1.2262936996337,-1.43249821618727
0.0875,-1.32380285714286,-1.26581115116062
0.087625,-1.41002996336996,-1.09465295722091
0.08775,-1.46321677655678,-0.902035004016391
0.087875,-1.49464534798535,-0.704517790844861
0.088,-1.50673326007326,-0.50787405997598
0.088125,-1.50109223443223,-0.316262556456279
0.08825,-1.42937062271062,-0.088089848167854
0.088375,-1.30768564102564,0.151412923000607
0.0885,-1.27222776556777,0.272857622563477
0.088625,-1.15860139194139,0.444168455906276
0.08875,-1.03691641025641,0.58934924874793
0.088875,-0.871714945054945,0.742078538159242
0.089,-0.654938388278389,0.904723544857377
0.089125,-0.304388937728938,1.14572386207811
0.08925,-0.00863802197802221,1.27470874541018
0.089375,-0.105341318681319,1.00398084792013
0.0895,-0.0739127472527477,0.881402113823268
0.089625,-0.0199200732600737,0.785454832556454
0.08975,0.208944395604395,0.849480088494876
0.089875,0.355611062271062,0.809576311231207
0.09,0.538541465201465,0.791652537029113
0.090125,0.447479194139194,0.510942371421986
0.09025,0.370922417582417,0.281020902010633
0.090375,0.350775897435897,0.134036114256984
0.0905,0.353193479853479,0.0264351497166939
0.090625,0.529676996336996,0.0894056267755602
0.09075,0.531288717948717,-0.0250549068375557
0.090875,0.629603736263736,-0.0369782198664707
0.091,0.785134871794871,-0.000952351203453272
0.091125,0.857662344322344,-0.0532653068072279
0.09125,1.00271728937729,-0.0363205146712953
0.091375,1.06960373626374,-0.0994201274687927
0.0915,1.12843157509157,-0.163339765414135
0.091625,1.19290043956044,-0.214374034334948
0.09175,1.19531802197802,-0.314986870174928
0.091875,1.14051948717949,-0.449559010773204
0.092,1.1340726007326,-0.513672385478897
0.092125,1.24528139194139,-0.456226887405949
0.09225,1.32747919413919,-0.432801168275888
0.092375,1.33231435897436,-0.480758311066678
0.0925,1.40725941391941,-0.452418337891646
0.092625,1.44755245421245,-0.456562496746266
0.09275,1.46205794871795,-0.47862108524913
0.092875,1.47334,-0.493993450399137
0.093,1.47011655677656,-0.513278386902643
0.093125,1.44110556776557,-0.54499628438289
0.09325,1.36616051282051,-0.603802290610537
0.093375,1.32425575091575,-0.611594181510504
0.0935,1.28557443223443,-0.603855632195137
0.093625,1.24205794871795,-0.590123823513613
0.09375,1.17678322344322,-0.586271217388342
0.093875,0.927772234432234,-0.735930100570931
0.094,0.782717289377289,-0.747246096017322
0.094125,0.685208131868132,-0.695581711653956
0.09425,0.532094578754578,-0.685689506876354
0.094375,0.441838168498168,-0.602104150253562
0.0945,0.351581758241758,-0.515853230814284
0.094625,0.239567106227106,-0.447819776898792
0.09475,0.0743656410256406,-0.423461596238756
0.094875,-0.018308351648352,-0.320904732010581
0.095,-0.191568424908425,-0.294068100204637
0.095125,-0.49618380952381,-0.37456518691421
0.09525,-0.728271721611722,-0.356248155353733
0.095375,-0.899920073260074,-0.267963759628751
0.0955,-1.10219113553114,-0.205856045327336
0.095625,-1.28028637362637,-0.116172370168026
0.09575,-1.43823509157509,-0.0088299998622039
0.095875,-1.50673326007326,0.173828648593111
0.096,-1.49464534798535,0.406617685335713
0.096125,-1.47611054945055,0.608920466105674
0.09625,-1.43339992673993,0.798305823456361
0.096375,-1.322996996337,1.01235468453673
0.0965,-1.21339992673993,1.17985823505035
0.096625,-1.03288710622711,1.36999737495514
0.09675,-0.809663663003663,1.54825885327813
0.096875,-0.530835824175825,1.72359261913857
0.097,-0.112594065934066,1.96708526820286
0.097125,0.174292380952381,2.01504565672423
0.09725,0.682790549450549,2.21909851234152
0.097375,1.07282717948718,2.23699279953745
0.0975,1.3089443956044,2.06823732388195
0.097625,1.41531802197802,1.76981182237209
0.09775,1.45722278388278,1.42787580599913
0.097875,1.36938395604396,0.995918498818442
0.098,1.00755245421245,0.366899159521179
0.098125,0.618321684981685,-0.189317845303793
0.09825,0.260519487179487,-0.623122232957377
0.098375,-0.294718608058608,-1.15549556574518
0.0985,-0.739553772893773,-1.4796103976325
0.098625,-1.14893106227106,-1.69446185097319
0.09875,-1.41647684981685,-1.71876351788537
0.098875,-1.49867465201465,-1.54647380597619
0.099,-1.36490175824176,-1.18807749096824
0.099125,-0.969224102564103,-0.642090180294386
0.09925,-0.284242417582418,0.0719216065863561
0.099375,0.359640366300366,0.611227734865514
0.0995,1.00674659340659,1.0374828254179
0.099625,1.37018981684982,1.1035805856217
0.09975,1.47253413919414,0.894079109105398
0.099875,1.28557443223443,0.437318848089447
0.1,1.00674659340659,-0.0349321579768666
0.100125,0.535318021978021,-0.602189687130295
0.10025,0.0735597802197798,-1.05336277228698
0.100375,-0.390616043956044,-1.41159191159793
0.1005,-0.654938388278389,-1.50354638356547
0.100625,-0.986953040293041,-1.61681269556851
0.10075,-1.22307025641026,-1.59595216988864
0.100875,-1.36731934065934,-1.46808714138801
0.101,-1.42937062271062,-1.26246475097394
0.101125,-1.49625706959707,-1.07434052517678
0.10125,-1.43984681318681,-0.786965441543279
0.101375,-1.27948051282051,-0.440469249854097
0.1015,-0.970029963369964,-0.0108156937487088
0.101625,-0.650103223443224,0.353746280759609
0.10175,-0.210103223443224,0.757258691128018
0.101875,0.0735597802197798,0.934910478358429
0.102,0.280666007326007,0.996422505734583
0.102125,0.702131208791208,1.22373281400292
0.10225,0.970482857142857,1.248937795366
0.102375,1.13165501831502,1.14915310131508
0.1025,1.29202131868132,1.04410537095909
0.102625,1.42740593406593,0.913664940370593
0.10275,1.44835831501831,0.683113625664544
0.102875,1.47011655677656,0.478402104883057
0.103,1.45722278388278,0.265844080106244
0.103125,1.40323010989011,0.0445577223512272
0.10325,1.31055611721612,-0.177770167276422
0.103375,1.07202131868132,-0.493512576816347
0.1035,0.805281391941392,-0.772904542256937
0.103625,0.690849157509157,-0.85387435942014
0.10375,0.441838168498168,-1.02977747904798
0.103875,0.254878461538461,-1.10119343195367
0.104,-0.112594065934066,-1.30387410249257
0.104125,-0.399480512820513,-1.37259500118039
0.10425,-0.642044615384616,-1.36205980137886
0.104375,-1.00065267399267,-1.43024391029027
0.1045,-1.23676989010989,-1.34423847818405
0.104625,-1.3681252014652,-1.14852210781876
0.10475,-1.32622043956044,-0.803707392072571
0.104875,-1.40841824175824,-0.61099502351828
0.105,-1.46079919413919,-0.405811094485951
0.105125,-1.48981018315018,-0.199291421774048
0.10525,-1.5059273992674,-0.00438832278851864
0.105375,-1.48900432234432,0.195983458379241
0.1055,-1.45757575091575,0.380500380733674
0.105625,-1.36651347985348,0.589323721970854
0.10575,-1.22790542124542,0.802825705920756
0.105875,-1.102996996337,0.960308437268261
0.106,-0.885414578754579,1.1644329542598
0.106125,-0.740359633699634,1.25259746968478
0.10625,-0.441385274725275,1.44781990368523
0.106375,-0.380945714285715,1.37095960929465
0.1065,-0.297942051282052,1.30810122708202
0.106625,-0.128711282051282,1.31382500073438
0.10675,-0.11662336996337,1.15418289217174
0.106875,0.154951721611721,1.23745143495645
0.107,0.169457216117216,1.04936250902719
0.107125,0.307259413919414,0.98570112061343
0.10725,0.446673333333333,0.913462035908464
0.107375,0.537735604395604,0.789256943690774
0.1075,0.696490183150183,0.7286330700622
0.107625,0.937442564102564,0.732927772202214
0.10775,1.06476857142857,0.612190282874676
0.107875,1.24528139194139,0.541405995403923
0.108,1.36132534798535,0.405503975749719
0.108125,1.40484183150183,0.211014676007247
0.10825,1.43062937728938,0.0212723516910225
0.108375,1.46366967032967,-0.138929078596371
0.1085,1.4693106959707,-0.303576461585566
0.108625,1.45722278388278,-0.460075137545773
0.10875,1.42418249084249,-0.609764846605489
0.108875,1.39920080586081,-0.72458554945494
0.109,1.33231435897436,-0.853446642437303
0.109125,1.24205794871795,-0.973932722258899
0.10925,0.989017655677655,-1.21031595454412
0.109375,0.698907765567765,-1.42209616862322
0.1095,0.169457216117216,-1.79100820055457
0.109625,-0.0215317948717952,-1.75771181497483
0.10975,-0.302777216117216,-1.78241101801013
0.109875,-0.571128864468865,-1.75875730574654
0.11,-0.741971355311356,-1.617725289093
0.110125,-0.941824835164836,-1.4959072784477
0.11025,-1.16101897435897,-1.38136936085962
0.110375,-1.36570761904762,-1.24252026655157
0.1105,-1.46160505494506,-0.999648919009127
0.110625,-1.49625706959707,-0.717989701505648
0.11075,-1.44951714285714,-0.390585667384786
0.110875,-1.24402263736264,0.0386684676770068
0.111,-1.08768564102564,0.355661618277515
0.111125,-0.873326666666667,0.672082560963689
0.11125,-0.737136190476191,0.858899697612615
0.111375,-0.569517142857143,1.03499550405898
0.1115,-0.389004322344323,1.18152366602784
0.111625,-0.384169157509158,1.13002987346156
0.11175,-0.200432893772894,1.23716265787984
0.111875,-0.110982344322345,1.22376376039419
0.112,-0.0255610989010993,1.19267140306675
0.112125,0.0808125274725271,1.16905111515608
0.11225,0.245208131868131,1.18415449867208
0.112375,0.441838168498168,1.2059352063373
0.1125,0.93341326007326,1.46845907097243
0.112625,1.13487846153846,1.39250080398704
0.11275,1.40000666666667,1.35986420581237
0.112875,1.47253413919414,1.13015765669725
0.113,1.42498835164835,0.808176642561032
0.113125,1.24447553113553,0.40421321387435
0.11325,0.918101904761905,-0.0714020275671248
0.113375,0.34432901098901,-0.688398916808517
0.1135,-0.209297362637363,-1.1671679498825
0.113625,-0.867685641025641,-1.63614323807417
0.11375,-1.3270263003663,-1.81263226676136
0.113875,-1.50431567765568,-1.67081774621769
0.114,-1.47208124542125,-1.33601130416552
0.114125,-1.36167831501832,-0.967246634826492
0.11425,-1.09977355311355,-0.510324817787321
0.114375,-0.890249743589744,-0.173395945114788
0.1145,-0.709736923076923,0.0809526584158193
0.114625,-0.329370622710623,0.469877716537309
0.11475,-0.0126673260073265,0.722952979807232
0.114875,0.470043296703296,1.06721887883199
0.115,0.78352315018315,1.17567687340461
0.115125,1.13246087912088,1.27346598403222
0.11525,1.29524476190476,1.15927308893992
0.115375,1.47575758241758,1.05713502306685
0.1155,1.4959041025641,0.80464910124955
0.115625,1.14616051282051,0.244220616214647
0.11575,0.618321684981685,-0.384027207077927
0.115875,0.174292380952381,-0.81930315697477
0.116,-0.281018974358975,-1.17443970914929
0.116125,-0.843509816849817,-1.5431012235476
0.11625,-1.28753912087912,-1.71068584772475
0.116375,-1.50915084249084,-1.61570364795164
0.1165,-1.45918747252747,-1.26242908630721
0.116625,-1.13200798534799,-0.698733985498103
0.11675,-0.665414578754579,-0.0975431585607772
0.116875,-0.018308351648352,0.56040425532266
0.117,0.449090915750915,0.926828767384469
0.117125,0.87458542124542,1.17247269904989
0.11725,1.23802864468864,1.29576760220217
0.117375,1.42740593406593,1.21460867873625
0.1175,1.44997003663004,0.973586166021622
0.117625,1.29766234432234,0.59838375295012
0.11775,0.928578095238095,0.0822483299668049
0.117875,0.429750256410256,-0.460787615908766
0.118,-0.113399926739927,-0.938194424407538
0.118125,-0.667026300366301,-1.32180912587429
0.11825,-1.05867465201465,-1.46487072247404
0.118375,-1.3270263003663,-1.44262825796579
0.1185,-1.46644021978022,-1.27939486977015
0.118625,-1.50270395604396,-1.02607519638561
0.11875,-1.49142190476191,-0.752944121322074
0.118875,-1.44307025641026,-0.477151385583549
0.119,-1.36490175824176,-0.210093692587056
0.119125,-1.21420578754579,0.0839087601222275
0.11925,-1.03852813186813,0.351635550611952
0.119375,-0.894279047619048,0.541920052454249
0.1195,-0.655744249084249,0.778649718529385
0.119625,-0.384169157509158,0.992851085517671
0.11975,-0.0150849084249089,1.24194613145399
0.119875,0.461984688644688,1.52301057170256
0.12,0.85363304029304,1.64871512590982
0.120125,1.2162704029304,1.69461689069686
0.12025,1.41451216117216,1.5505305550427
0.120375,1.45722278388278,1.26051309057482
0.1205,1.33231435897436,0.84451034114475
0.120625,0.935024981684981,0.237892857720297
0.12075,0.615904102564102,-0.196894922165682
0.120875,0.256490183150183,-0.590616927904436
0.121,-0.201238754578755,-0.995525962071749
0.121125,-0.511495164835165,-1.17931552888937
0.12125,-0.88622043956044,-1.36970843073595
0.121375,-1.12072593406593,-1.37579761268157
0.1215,-1.40761238095238,-1.40398893126509
0.121625,-1.48175157509158,-1.20881777284078
0.12175,-1.5059273992674,-0.980843839165409
0.121875,-1.40841824175824,-0.664457063655947
0.122,-1.22709956043956,-0.315234860010415
0.122125,-0.892667326007326,0.117300501548376
0.12225,-0.569517142857143,0.461334518965399
0.122375,-0.281824835164836,0.704717974966676
0.1225,0.258907765567765,1.12129210119231
0.122625,0.699713626373626,1.35148826710778
0.12275,1.07202131868132,1.45250784282567
0.122875,1.33634366300366,1.40916232096586
0.123,1.44997003663004,1.20883924672271
0.123125,1.47172827838828,0.935979991234119
0.12325,1.37018981684982,0.579513130387248
0.123375,1.13487846153846,0.151250357031072
0.1235,0.858468205128204,-0.244305288835255
0.123625,0.435391282051282,-0.701104792609381
0.12375,0.176709963369963,-0.91801462097691
0.123875,-0.380945714285715,-1.35283048953782
0.124,-0.820139853479854,-1.57895161727786
0.124125,-1.22387611721612,-1.70412011498306
0.12425,-1.46241091575092,-1.62575633101401
0.124375,-1.49625706959707,-1.3455605820906
0.1245,-1.36893106227106,-0.943816451502936
0.124625,-1.04175157509158,-0.414386892847136
0.12475,-0.568711282051282,0.161161254731951
0.124875,-0.202850476190477,0.535273896069165
